date,commodity_en,commodity_ne,unit_en,unit_ne,min,max,avg
2026-06-25,King Oyster Mushroom,राजा च्याउ,Kg,के.जी.,320.0,350.0,335.0
2026-06-25,Kiwi,किवि,Kg,के.जी.,300.0,350.0,325.0
2026-06-25,Lime,कागती,Kg,के.जी.,150.0,200.0,175.0
2026-06-25,Maize Cow Pea,मकै बोडी,Kg,के.जी.,80.0,100.0,90.0
2026-06-25,Mango (Bombay),आँप (बम्बे),Kg,के.जी.,60.0,70.0,65.0
2026-06-25,Mango (Chausa),आँप (चौसा),Kg,के.जी.,60.0,70.0,65.0
2026-06-25,Mango (Dushari),आँप (दसहरी),Kg,के.जी.,100.0,120.0,110.0
2026-06-25,Mango (Kalkatte),आँप (कलकत्ते),Kg,के.जी.,60.0,70.0,65.0
2026-06-25,Mango (Maldah),आँप (मालदह),Kg,के.जी.,60.0,80.0,70.0
2026-06-25,Mushroom (Button),च्याउ (डल्ले),Kg,के.जी.,400.0,400.0,400.0
2026-06-25,Mushroom (Kanya),च्याउ (कन्ये),Kg,के.जी.,220.0,250.0,235.0
2026-06-25,Neuro (Fiddlehead Fern),न्यूरो,Kg,के.जी.,60.0,70.0,65.0
2026-06-25,Okra,भिण्डी,Kg,के.जी.,40.0,60.0,50.0
2026-06-25,Onion Dry (Indian),प्याज सुकेको (भारतीय),Kg,के.जी.,50.0,60.0,55.0
2026-06-25,Onion Green,प्याज हरियो,Kg,के.जी.,60.0,80.0,70.0
2026-06-25,Papaya (Indian),मेवा (भारतीय),Kg,के.जी.,100.0,120.0,110.0
2026-06-25,Parsley,पार्सले,Kg,के.जी.,150.0,200.0,175.0
2026-06-25,Pear (Chinese),नास्पाती (चाईनिज),Kg,के.जी.,200.0,220.0,210.0
2026-06-25,Pointed Gourd (Terai),परवर (तराई),Kg,के.जी.,60.0,80.0,70.0
2026-06-25,Pomegranate,अनार,Kg,के.जी.,300.0,350.0,325.0
2026-06-25,Potato Red (Indian),आलु रातो (भारतीय),Kg,के.जी.,30.0,40.0,35.0
2026-06-25,Potato Red (Long),रातो आलु (लाम्चो),Kg,के.जी.,40.0,45.0,42.5
2026-06-25,Potato Red (Round),रातो आलु (गोलो),Kg,के.जी.,40.0,45.0,42.5
2026-06-25,Potato White,आलु सेतो,Kg,के.जी.,30.0,40.0,35.0
2026-06-25,Pumpkin,फर्सी पाकेको,Kg,के.जी.,50.0,60.0,55.0
2026-06-25,Radish Red,मूला रातो,Kg,के.जी.,80.0,100.0,90.0
2026-06-25,Radish White (Hybrid),मूला सेतो (हाइब्रिड),Kg,के.जी.,40.0,50.0,45.0
2026-06-25,Radish White (Local),मूला सेतो (लोकल),Kg,के.जी.,40.0,50.0,45.0
2026-06-25,Red Cabbage,बन्दा रातो,Kg,के.जी.,80.0,100.0,90.0
2026-06-25,Smooth Gourd,घिरौंला,Kg,के.जी.,50.0,60.0,55.0
2026-06-25,Snake Gourd,चिचिण्डो,Kg,के.जी.,50.0,60.0,55.0
2026-06-25,Soyabean Green,भटमास,Kg,के.जी.,200.0,220.0,210.0
2026-06-25,Spinach Leaf,पालुंगो साग,Kg,के.जी.,80.0,100.0,90.0
2026-06-25,Squash (Long),फर्सी हरियो (लाम्चो),Kg,के.जी.,40.0,50.0,45.0
2026-06-25,Squash (Round),फर्सी हरियो (डल्लो),Kg,के.जी.,40.0,50.0,45.0
2026-06-25,Sugarbeet,चुकन्दर,Kg,के.जी.,80.0,100.0,90.0
2026-06-25,Sweet Orange (Mausam),मौसम,Kg,के.जी.,100.0,120.0,110.0
2026-06-25,Sweet Potato,सखरखण्ड,Kg,के.जी.,100.0,120.0,110.0
2026-06-25,Tomato Big (Indian),गोलभेंडा ठुलो (भारतीय),Kg,के.जी.,70.0,80.0,75.0
2026-06-25,Tomato Small (Local),गोलभेंडा सानो (लोकल),Kg,के.जी.,30.0,35.0,32.5
2026-06-25,Tomato Small (Tunnel),गोलभेंडा सानो (टनेल),Kg,के.जी.,22.0,26.0,24.0
2026-06-25,Water Melon (Green),तर्बुजा (हरियो),Kg,के.जी.,40.0,45.0,42.5
2026-06-26,Apple (Fuji),स्याउ (फूजी),Kg,के.जी.,250.0,300.0,275.0
2026-06-26,Apple (Jhole),स्याउ (झोले),Kg,के.जी.,250.0,270.0,260.0
2026-06-26,Asparagus,कुरीलो,Kg,के.जी.,350.0,400.0,375.0
2026-06-26,Avocado,आभोकाडो,Kg,के.जी.,800.0,800.0,800.0
2026-06-26,Banana (Green),केरा (हरियो),Dozen,दर्जन,140.0,160.0,150.0
2026-06-26,Banana (Indian),केरा (भारतीय),Dozen,दर्जन,140.0,160.0,150.0
2026-06-26,Banana (Malbhog),केरा (मालभोग),Dozen,दर्जन,140.0,170.0,155.0
2026-06-26,Bitter Gourd,तितो करेला,Kg,के.जी.,30.0,40.0,35.0
2026-06-26,Bottle Gourd,लौका,Kg,के.जी.,40.0,50.0,45.0
2026-06-26,Brinjal Long,भन्टा लाम्चो,Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Brinjal Round,भन्टा डल्लो,Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Broad Leaf Mustard,रायो साग,Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Broccoli,ब्रोकाउली,Kg,के.जी.,150.0,200.0,175.0
2026-06-26,Cabbage (Coconut),बन्दा (नरिवल),Kg,के.जी.,70.0,80.0,75.0
2026-06-26,Cabbage (Local),बन्दा (लोकल),Kg,के.जी.,60.0,70.0,65.0
2026-06-26,Capsicum,भेडे खुर्सानी,Kg,के.जी.,130.0,150.0,140.0
2026-06-26,Carrot (Local),गाँजर (लोकल),Kg,के.जी.,100.0,120.0,110.0
2026-06-26,Cauliflower Local (Jyapu),काउली स्थानीय (ज्यापू),Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Chilli Green (Akbare),खुर्सानी हरियो (अकबरे),Kg,के.जी.,200.0,300.0,250.0
2026-06-26,Chilli Green (Bullet),खुर्सानी हरियो (बुलेट),Kg,के.जी.,100.0,120.0,110.0
2026-06-26,Chilli Green (Long),खुर्सानी हरियो (लाम्चो),Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Chilli Green (Machhe),खुर्सानी हरियो (माछे),Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Christophine,स्कूस,Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Coconut (Green),नरिवल (हरियो),Kg,के.जी.,160.0,170.0,165.0
2026-06-26,Coriander Green,हरियो धनिया,Kg,के.जी.,150.0,200.0,175.0
2026-06-26,Cow Pea (Long),बोडी (तने),Kg,के.जी.,40.0,50.0,45.0
2026-06-26,Cucumber (Hybrid),काँक्रो (हाइब्रिड),Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Cucumber (Local Cross),काँक्रो (स्थानीय क्रस),Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Cucumber (Local),काँक्रो (लोकल),Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Dragon Fruit (Indian),ड्रागन फ्रुट (भारतीय),Kg,के.जी.,400.0,450.0,425.0
2026-06-26,Dragon Fruit (Nepali),ड्रागन फ्रुट (नेपाली),Kg,के.जी.,500.0,500.0,500.0
2026-06-26,Drumstick,सजिवन,Kg,के.जी.,200.0,200.0,200.0
2026-06-26,Fennel Leaf,सौफको साग,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Fenugreek Leaf,मेथीको साग,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,French Bean (Hybrid),घिउ सिमी (हाइब्रिड),Kg,के.जी.,60.0,80.0,70.0
2026-06-26,French Bean (Local),घिउ सिमी (लोकल),Kg,के.जी.,70.0,90.0,80.0
2026-06-26,French Bean (Rajma),घिउ सिमी (राजमा),Kg,के.जी.,150.0,180.0,165.0
2026-06-26,Garlic Dry (Chinese),सुकेको चाईनिज लसुन,Kg,के.जी.,200.0,250.0,225.0
2026-06-26,Garlic Dry (Nepali),सुकेको नेपाली लसुन,Kg,के.जी.,120.0,150.0,135.0
2026-06-26,Garlic Green,हरियो लसुन,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Ginger,अदुवा,Kg,के.जी.,160.0,220.0,190.0
2026-06-26,Grapes (Black),अंगुर (कालो),Kg,के.जी.,400.0,450.0,425.0
2026-06-26,Green Peas,मटरकोशा,Kg,के.जी.,120.0,150.0,135.0
2026-06-26,Ground Jackfruit,भुँईकटहर,Kg,के.जी.,150.0,180.0,165.0
2026-06-26,Jack Fruit,रुख कटहर,Kg,के.जी.,60.0,80.0,70.0
2026-06-26,King Oyster Mushroom,राजा च्याउ,Kg,के.जी.,320.0,350.0,335.0
2026-06-26,Kiwi,किवि,Kg,के.जी.,300.0,350.0,325.0
2026-06-26,Lime,कागती,Kg,के.जी.,150.0,200.0,175.0
2026-06-26,Maize Cow Pea,मकै बोडी,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Mango (Bombay),आँप (बम्बे),Kg,के.जी.,60.0,70.0,65.0
2026-06-26,Mango (Chausa),आँप (चौसा),Kg,के.जी.,60.0,70.0,65.0
2026-06-26,Mango (Dushari),आँप (दसहरी),Kg,के.जी.,100.0,120.0,110.0
2026-06-26,Mango (Kalkatte),आँप (कलकत्ते),Kg,के.जी.,60.0,70.0,65.0
2026-06-26,Mango (Maldah),आँप (मालदह),Kg,के.जी.,70.0,80.0,75.0
2026-06-26,Mushroom (Button),च्याउ (डल्ले),Kg,के.जी.,400.0,400.0,400.0
2026-06-26,Mushroom (Kanya),च्याउ (कन्ये),Kg,के.जी.,220.0,250.0,235.0
2026-06-26,Neuro (Fiddlehead Fern),न्यूरो,Kg,के.जी.,60.0,70.0,65.0
2026-06-26,Okra,भिण्डी,Kg,के.जी.,40.0,60.0,50.0
2026-06-26,Onion Dry (Indian),प्याज सुकेको (भारतीय),Kg,के.जी.,50.0,60.0,55.0
2026-06-26,Onion Green,प्याज हरियो,Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Papaya (Indian),मेवा (भारतीय),Kg,के.जी.,100.0,120.0,110.0
2026-06-26,Parsley,पार्सले,Kg,के.जी.,150.0,200.0,175.0
2026-06-26,Pear (Chinese),नास्पाती (चाईनिज),Kg,के.जी.,200.0,220.0,210.0
2026-06-26,Pointed Gourd (Terai),परवर (तराई),Kg,के.जी.,60.0,80.0,70.0
2026-06-26,Pomegranate,अनार,Kg,के.जी.,300.0,350.0,325.0
2026-06-26,Potato Red (Indian),आलु रातो (भारतीय),Kg,के.जी.,30.0,40.0,35.0
2026-06-26,Potato Red (Long),रातो आलु (लाम्चो),Kg,के.जी.,40.0,45.0,42.5
2026-06-26,Potato Red (Round),रातो आलु (गोलो),Kg,के.जी.,40.0,45.0,42.5
2026-06-26,Potato White,आलु सेतो,Kg,के.जी.,30.0,40.0,35.0
2026-06-26,Pumpkin,फर्सी पाकेको,Kg,के.जी.,50.0,60.0,55.0
2026-06-26,Radish Red,मूला रातो,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Radish White (Hybrid),मूला सेतो (हाइब्रिड),Kg,के.जी.,40.0,50.0,45.0
2026-06-26,Radish White (Local),मूला सेतो (लोकल),Kg,के.जी.,40.0,50.0,45.0
2026-06-26,Red Cabbage,बन्दा रातो,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Smooth Gourd,घिरौंला,Kg,के.जी.,50.0,60.0,55.0
2026-06-26,Snake Gourd,चिचिण्डो,Kg,के.जी.,50.0,60.0,55.0
2026-06-26,Soyabean Green,भटमास,Kg,के.जी.,200.0,220.0,210.0
2026-06-26,Spinach Leaf,पालुंगो साग,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Squash (Long),फर्सी हरियो (लाम्चो),Kg,के.जी.,40.0,50.0,45.0
2026-06-26,Squash (Round),फर्सी हरियो (डल्लो),Kg,के.जी.,40.0,50.0,45.0
2026-06-26,Sugarbeet,चुकन्दर,Kg,के.जी.,80.0,100.0,90.0
2026-06-26,Sweet Orange (Mausam),मौसम,Kg,के.जी.,100.0,120.0,110.0
2026-06-26,Sweet Potato,सखरखण्ड,Kg,के.जी.,100.0,120.0,110.0
2026-06-26,Tomato Big (Indian),गोलभेंडा ठुलो (भारतीय),Kg,के.जी.,70.0,80.0,75.0
2026-06-26,Tomato Small (Local),गोलभेंडा सानो (लोकल),Kg,के.जी.,30.0,35.0,32.5
2026-06-26,Tomato Small (Tunnel),गोलभेंडा सानो (टनेल),Kg,के.जी.,20.0,24.0,22.0
2026-06-26,Water Melon (Green),तर्बुजा (हरियो),Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Apple (Fuji),स्याउ (फूजी),Kg,के.जी.,250.0,300.0,275.0
2026-06-27,Apple (Jhole),स्याउ (झोले),Kg,के.जी.,250.0,270.0,260.0
2026-06-27,Asparagus,कुरीलो,Kg,के.जी.,350.0,400.0,375.0
2026-06-27,Avocado,आभोकाडो,Kg,के.जी.,800.0,800.0,800.0
2026-06-27,Banana (Green),केरा (हरियो),Dozen,दर्जन,140.0,160.0,150.0
2026-06-27,Banana (Indian),केरा (भारतीय),Dozen,दर्जन,140.0,160.0,150.0
2026-06-27,Banana (Malbhog),केरा (मालभोग),Dozen,दर्जन,140.0,170.0,155.0
2026-06-27,Bitter Gourd,तितो करेला,Kg,के.जी.,30.0,40.0,35.0
2026-06-27,Bottle Gourd,लौका,Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Brinjal Long,भन्टा लाम्चो,Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Brinjal Round,भन्टा डल्लो,Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Broad Leaf Mustard,रायो साग,Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Broccoli,ब्रोकाउली,Kg,के.जी.,150.0,200.0,175.0
2026-06-27,Cabbage (Coconut),बन्दा (नरिवल),Kg,के.जी.,70.0,80.0,75.0
2026-06-27,Cabbage (Local),बन्दा (लोकल),Kg,के.जी.,60.0,70.0,65.0
2026-06-27,Capsicum,भेडे खुर्सानी,Kg,के.जी.,130.0,150.0,140.0
2026-06-27,Carrot (Local),गाँजर (लोकल),Kg,के.जी.,100.0,120.0,110.0
2026-06-27,Cauliflower Local (Jyapu),काउली स्थानीय (ज्यापू),Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Chilli Green (Akbare),खुर्सानी हरियो (अकबरे),Kg,के.जी.,200.0,300.0,250.0
2026-06-27,Chilli Green (Bullet),खुर्सानी हरियो (बुलेट),Kg,के.जी.,100.0,120.0,110.0
2026-06-27,Chilli Green (Long),खुर्सानी हरियो (लाम्चो),Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Chilli Green (Machhe),खुर्सानी हरियो (माछे),Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Christophine,स्कूस,Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Coconut (Green),नरिवल (हरियो),Kg,के.जी.,160.0,170.0,165.0
2026-06-27,Coriander Green,हरियो धनिया,Kg,के.जी.,150.0,200.0,175.0
2026-06-27,Cow Pea (Long),बोडी (तने),Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Cucumber (Hybrid),काँक्रो (हाइब्रिड),Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Cucumber (Local Cross),काँक्रो (स्थानीय क्रस),Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Cucumber (Local),काँक्रो (लोकल),Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Dragon Fruit (Indian),ड्रागन फ्रुट (भारतीय),Kg,के.जी.,400.0,450.0,425.0
2026-06-27,Dragon Fruit (Nepali),ड्रागन फ्रुट (नेपाली),Kg,के.जी.,500.0,500.0,500.0
2026-06-27,Drumstick,सजिवन,Kg,के.जी.,200.0,200.0,200.0
2026-06-27,Fennel Leaf,सौफको साग,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Fenugreek Leaf,मेथीको साग,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,French Bean (Hybrid),घिउ सिमी (हाइब्रिड),Kg,के.जी.,60.0,80.0,70.0
2026-06-27,French Bean (Local),घिउ सिमी (लोकल),Kg,के.जी.,70.0,90.0,80.0
2026-06-27,French Bean (Rajma),घिउ सिमी (राजमा),Kg,के.जी.,150.0,180.0,165.0
2026-06-27,Garlic Dry (Chinese),सुकेको चाईनिज लसुन,Kg,के.जी.,200.0,250.0,225.0
2026-06-27,Garlic Dry (Nepali),सुकेको नेपाली लसुन,Kg,के.जी.,120.0,150.0,135.0
2026-06-27,Garlic Green,हरियो लसुन,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Ginger,अदुवा,Kg,के.जी.,160.0,220.0,190.0
2026-06-27,Grapes (Black),अंगुर (कालो),Kg,के.जी.,400.0,450.0,425.0
2026-06-27,Ground Jackfruit,भुँईकटहर,Kg,के.जी.,150.0,180.0,165.0
2026-06-27,Jack Fruit,रुख कटहर,Kg,के.जी.,60.0,80.0,70.0
2026-06-27,King Oyster Mushroom,राजा च्याउ,Kg,के.जी.,320.0,350.0,335.0
2026-06-27,Kiwi,किवि,Kg,के.जी.,300.0,350.0,325.0
2026-06-27,Lime,कागती,Kg,के.जी.,150.0,200.0,175.0
2026-06-27,Maize Cow Pea,मकै बोडी,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Mango (Bombay),आँप (बम्बे),Kg,के.जी.,60.0,70.0,65.0
2026-06-27,Mango (Chausa),आँप (चौसा),Kg,के.जी.,60.0,70.0,65.0
2026-06-27,Mango (Dushari),आँप (दसहरी),Kg,के.जी.,100.0,120.0,110.0
2026-06-27,Mango (Kalkatte),आँप (कलकत्ते),Kg,के.जी.,60.0,70.0,65.0
2026-06-27,Mango (Maldah),आँप (मालदह),Kg,के.जी.,70.0,80.0,75.0
2026-06-27,Mushroom (Button),च्याउ (डल्ले),Kg,के.जी.,400.0,400.0,400.0
2026-06-27,Mushroom (Kanya),च्याउ (कन्ये),Kg,के.जी.,220.0,250.0,235.0
2026-06-27,Neuro (Fiddlehead Fern),न्यूरो,Kg,के.जी.,60.0,70.0,65.0
2026-06-27,Okra,भिण्डी,Kg,के.जी.,40.0,60.0,50.0
2026-06-27,Onion Dry (Indian),प्याज सुकेको (भारतीय),Kg,के.जी.,50.0,60.0,55.0
2026-06-27,Onion Green,प्याज हरियो,Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Papaya (Indian),मेवा (भारतीय),Kg,के.जी.,100.0,120.0,110.0
2026-06-27,Parsley,पार्सले,Kg,के.जी.,150.0,200.0,175.0
2026-06-27,Pear (Chinese),नास्पाती (चाईनिज),Kg,के.जी.,200.0,220.0,210.0
2026-06-27,Pointed Gourd (Terai),परवर (तराई),Kg,के.जी.,60.0,80.0,70.0
2026-06-27,Pomegranate,अनार,Kg,के.जी.,300.0,350.0,325.0
2026-06-27,Potato Red (Indian),आलु रातो (भारतीय),Kg,के.जी.,30.0,40.0,35.0
2026-06-27,Potato Red (Long),रातो आलु (लाम्चो),Kg,के.जी.,40.0,45.0,42.5
2026-06-27,Potato Red (Round),रातो आलु (गोलो),Kg,के.जी.,40.0,45.0,42.5
2026-06-27,Potato White,आलु सेतो,Kg,के.जी.,30.0,40.0,35.0
2026-06-27,Pumpkin,फर्सी पाकेको,Kg,के.जी.,50.0,60.0,55.0
2026-06-27,Radish Red,मूला रातो,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Radish White (Hybrid),मूला सेतो (हाइब्रिड),Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Radish White (Local),मूला सेतो (लोकल),Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Red Cabbage,बन्दा रातो,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Smooth Gourd,घिरौंला,Kg,के.जी.,50.0,60.0,55.0
2026-06-27,Snake Gourd,चिचिण्डो,Kg,के.जी.,50.0,60.0,55.0
2026-06-27,Soyabean Green,भटमास,Kg,के.जी.,200.0,220.0,210.0
2026-06-27,Spinach Leaf,पालुंगो साग,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Squash (Long),फर्सी हरियो (लाम्चो),Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Squash (Round),फर्सी हरियो (डल्लो),Kg,के.जी.,40.0,50.0,45.0
2026-06-27,Sugarbeet,चुकन्दर,Kg,के.जी.,80.0,100.0,90.0
2026-06-27,Sweet Orange (Mausam),मौसम,Kg,के.जी.,100.0,120.0,110.0
2026-06-27,Sweet Potato,सखरखण्ड,Kg,के.जी.,100.0,120.0,110.0
2026-06-27,Tomato Big (Indian),गोलभेंडा ठुलो (भारतीय),Kg,के.जी.,70.0,80.0,75.0
2026-06-27,Tomato Small (Local),गोलभेंडा सानो (लोकल),Kg,के.जी.,30.0,35.0,32.5
2026-06-27,Tomato Small (Tunnel),गोलभेंडा सानो (टनेल),Kg,के.जी.,22.0,26.0,24.0
2026-06-27,Water Melon (Green),तर्बुजा (हरियो),Kg,के.जी.,40.0,50.0,45.0
2026-06-28,Apple (Fuji),स्याउ (फूजी),Kg,के.जी.,250.0,300.0,275.0
2026-06-28,Apple (Jhole),स्याउ (झोले),Kg,के.जी.,250.0,270.0,260.0
2026-06-28,Asparagus,कुरीलो,Kg,के.जी.,350.0,400.0,375.0
2026-06-28,Avocado,आभोकाडो,Kg,के.जी.,800.0,800.0,800.0
2026-06-28,Banana (Green),केरा (हरियो),Dozen,दर्जन,140.0,160.0,150.0
2026-06-28,Banana (Indian),केरा (भारतीय),Dozen,दर्जन,140.0,160.0,150.0
2026-06-28,Banana (Malbhog),केरा (मालभोग),Dozen,दर्जन,140.0,170.0,155.0
2026-06-28,Bitter Gourd,तितो करेला,Kg,के.जी.,30.0,40.0,35.0
2026-06-28,Bottle Gourd,लौका,Kg,के.जी.,40.0,50.0,45.0
2026-06-28,Brinjal Long,भन्टा लाम्चो,Kg,के.जी.,50.0,60.0,55.0
2026-06-28,Brinjal Round,भन्टा डल्लो,Kg,के.जी.,60.0,70.0,65.0
2026-06-28,Broad Leaf Mustard,रायो साग,Kg,के.जी.,60.0,80.0,70.0
2026-06-28,Broccoli,ब्रोकाउली,Kg,के.जी.,150.0,200.0,175.0
2026-06-28,Cabbage (Coconut),बन्दा (नरिवल),Kg,के.जी.,70.0,80.0,75.0
2026-06-28,Cabbage (Local),बन्दा (लोकल),Kg,के.जी.,60.0,70.0,65.0
2026-06-28,Capsicum,भेडे खुर्सानी,Kg,के.जी.,130.0,150.0,140.0
2026-06-28,Carrot (Local),गाँजर (लोकल),Kg,के.जी.,100.0,120.0,110.0
2026-06-28,Cauliflower Local (Jyapu),काउली स्थानीय (ज्यापू),Kg,के.जी.,80.0,100.0,90.0
2026-06-28,Chilli Green (Akbare),खुर्सानी हरियो (अकबरे),Kg,के.जी.,200.0,300.0,250.0
2026-06-28,Chilli Green (Bullet),खुर्सानी हरियो (बुलेट),Kg,के.जी.,100.0,120.0,110.0
2026-06-28,Chilli Green (Long),खुर्सानी हरियो (लाम्चो),Kg,के.जी.,80.0,100.0,90.0
2026-06-28,Chilli Green (Machhe),खुर्सानी हरियो (माछे),Kg,के.जी.,80.0,100.0,90.0
2026-06-28,Christophine,स्कूस,Kg,के.जी.,60.0,80.0,70.0
2026-06-28,Coconut (Green),नरिवल (हरियो),Kg,के.जी.,160.0,170.0,165.0
